EXCEEDANCE_ID,WELL_TEST_ID,EXCEEDANCE_REQUIRED,NOTIFICATION_DATE,NOTIFICATION_METHOD,CREATE_TIMESTAMP,CREATE_USERID
108834,13270,Yes,2011-10-26,Letter,2011-11-17 01:00:39.183000000,BWWT_ETL_Process
108835,13271,Yes,2011-11-04,Letter,2011-11-17 01:00:44.433000000,BWWT_ETL_Process
108836,13272,Yes,2011-11-08,Letter,2011-11-17 01:00:49.210000000,BWWT_ETL_Process
108837,13273,Yes,2011-11-14,Letter,2011-11-18 01:00:21.083000000,BWWT_ETL_Process
108838,13274,Yes,2011-11-14,Letter,2011-11-18 01:00:27.100000000,BWWT_ETL_Process
108839,13275,Yes,2011-11-07,A combination of the above,2011-11-18 01:00:33.723000000,BWWT_ETL_Process
108840,13276,Yes,2011-10-15,Phone,2011-11-22 01:00:05.447000000,BWWT_ETL_Process
108841,13277,Yes,2011-11-14,Letter,2011-11-22 01:00:09.457000000,BWWT_ETL_Process
108842,13278,Yes,2011-11-14,Letter,2011-11-22 01:00:14.280000000,BWWT_ETL_Process
108843,13279,Yes,2011-12-01,Letter,2011-11-24 01:00:05.320000000,BWWT_ETL_Process
108844,13280,Yes,2011-11-08,Letter,2011-11-24 01:00:14.207000000,BWWT_ETL_Process
108845,13281,No,2011-12-01,Letter,2011-11-25 01:00:09.047000000,BWWT_ETL_Process
108846,13282,Yes,2011-12-01,Letter,2011-11-25 01:00:16.570000000,BWWT_ETL_Process
108847,13283,Yes,2011-11-21,Letter,2011-11-30 01:00:06.863000000,BWWT_ETL_Process
108848,13284,Yes,2011-11-21,Letter,2011-11-30 01:00:11.790000000,BWWT_ETL_Process
108849,13285,Yes,2011-10-15,Phone,2011-11-30 01:00:16.523000000,BWWT_ETL_Process
108850,13286,Yes,2011-10-15,Phone,2011-11-30 01:00:21.010000000,BWWT_ETL_Process
108851,13287,Yes,2011-10-15,Phone,2011-11-30 01:00:25.447000000,BWWT_ETL_Process
108852,13288,Yes,2011-11-21,Letter,2011-11-30 01:00:30.390000000,BWWT_ETL_Process
108853,13289,Yes,2011-10-15,Phone,2011-11-30 01:00:34.200000000,BWWT_ETL_Process
108854,13290,Yes,2011-11-04,Phone,2011-11-30 01:00:40.390000000,BWWT_ETL_Process
108855,13291,Yes,2011-11-21,Letter,2011-11-30 01:00:44.523000000,BWWT_ETL_Process
108856,13292,Yes,2011-11-21,Letter,2011-11-30 01:00:49.450000000,BWWT_ETL_Process
108857,13293,Yes,2011-11-23,Letter,2011-11-30 01:00:53.300000000,BWWT_ETL_Process
108858,13294,Yes,2011-11-23,Letter,2011-11-30 01:00:57.083000000,BWWT_ETL_Process
108859,13295,Yes,2011-11-04,Phone,2011-11-30 01:01:02.130000000,BWWT_ETL_Process
108860,13296,Yes,2011-11-23,Letter,2011-11-30 01:01:06.297000000,BWWT_ETL_Process
108861,13297,Yes,2011-11-23,Letter,2011-12-01 01:00:08.077000000,BWWT_ETL_Process
108877,13313,Yes,2011-12-06,Letter,2011-12-09 01:00:10.313000000,BWWT_ETL_Process
108880,13316,No,,,2011-12-09 01:00:38.013000000,BWWT_ETL_Process
108881,13317,Yes,2011-12-02,Letter,2011-12-10 01:00:12.570000000,BWWT_ETL_Process
108882,13318,Yes,2011-12-02,Letter,2011-12-10 01:00:17.390000000,BWWT_ETL_Process
108883,13319,Yes,2011-12-02,Letter,2011-12-10 01:00:22.423000000,BWWT_ETL_Process
108884,13320,Yes,2011-12-02,Letter,2011-12-10 01:00:29.293000000,BWWT_ETL_Process
108885,13321,Yes,2011-12-10,Letter,2011-12-10 01:00:35.463000000,BWWT_ETL_Process
108886,13322,No,,,2011-12-10 01:00:45.573000000,BWWT_ETL_Process
108887,13323,No,,,2011-12-10 01:00:49.063000000,BWWT_ETL_Process
108888,13324,No,,,2011-12-10 01:00:52.820000000,BWWT_ETL_Process
108891,13327,Yes,2011-11-10,A combination of the above,2011-12-10 01:01:04.920000000,BWWT_ETL_Process
108892,13328,Yes,2011-11-08,A combination of the above,2011-12-10 01:01:09.670000000,BWWT_ETL_Process
108893,13329,Yes,2011-12-02,Letter,2011-12-14 01:00:05.910000000,BWWT_ETL_Process
108894,13330,Yes,2011-12-02,Letter,2011-12-14 01:00:10.653000000,BWWT_ETL_Process
108896,13332,Yes,2011-12-11,Letter,2011-12-14 01:00:20.650000000,BWWT_ETL_Process
108897,13333,No,2011-12-11,Letter,2011-12-14 01:00:25.653000000,BWWT_ETL_Process
108898,13334,Yes,2010-12-10,Phone,2011-12-21 00:59:47.077000000,BWWT_ETL_Process
108902,13338,Yes,2011-12-06,Letter,2011-12-22 00:59:50.623000000,BWWT_ETL_Process
108905,13341,No,,,2011-12-22 01:00:07.393000000,BWWT_ETL_Process
108906,13342,No,,,2011-12-22 01:00:12.353000000,BWWT_ETL_Process
108908,13344,No,,,2011-12-22 01:00:24.927000000,BWWT_ETL_Process
108910,13346,No,,,2011-12-22 01:00:36.557000000,BWWT_ETL_Process
108911,13347,No,,,2011-12-22 01:00:41.397000000,BWWT_ETL_Process
108912,13348,No,,,2011-12-22 01:00:46.307000000,BWWT_ETL_Process
108914,13350,Yes,2011-10-28,A combination of the above,2011-12-22 01:00:57.007000000,BWWT_ETL_Process
108915,13351,No,,,2011-12-24 00:59:46.087000000,BWWT_ETL_Process
108916,13352,No,,,2011-12-24 00:59:51.147000000,BWWT_ETL_Process
108917,13353,Yes,2011-10-24,A combination of the above,2011-12-24 00:59:56.170000000,BWWT_ETL_Process
108918,13354,Yes,2011-10-24,A combination of the above,2011-12-24 01:00:00.937000000,BWWT_ETL_Process
108919,13355,Yes,2011-10-31,A combination of the above,2011-12-24 01:00:06.490000000,BWWT_ETL_Process
108920,13356,No,,,2011-12-24 01:00:12,BWWT_ETL_Process
108921,13357,No,,,2011-12-24 01:00:17.947000000,BWWT_ETL_Process
108922,13358,No,,,2011-12-24 01:00:22.407000000,BWWT_ETL_Process
108923,13359,Yes,2011-11-10,A combination of the above,2011-12-24 01:00:28.230000000,BWWT_ETL_Process
108924,13360,Yes,2011-11-09,A combination of the above,2011-12-24 01:00:32.200000000,BWWT_ETL_Process
108925,13361,Yes,2011-11-10,A combination of the above,2011-12-24 01:00:36.893000000,BWWT_ETL_Process
108926,13362,Yes,2011-10-20,A combination of the above,2011-12-24 01:00:42.130000000,BWWT_ETL_Process
108927,13363,Yes,2011-10-24,A combination of the above,2011-12-24 01:00:50.443000000,BWWT_ETL_Process
108928,13364,Yes,2011-10-24,A combination of the above,2011-12-24 01:00:55.627000000,BWWT_ETL_Process
108929,13365,No,,,2011-12-24 01:01:00.587000000,BWWT_ETL_Process
108930,13366,Yes,2011-11-08,A combination of the above,2011-12-24 01:01:06.597000000,BWWT_ETL_Process
108931,13367,Yes,2011-11-10,A combination of the above,2011-12-24 01:01:18.293000000,BWWT_ETL_Process
108932,13368,Yes,2011-10-31,A combination of the above,2011-12-24 01:01:22.543000000,BWWT_ETL_Process
108933,13369,No,,,2011-12-24 01:01:26.580000000,BWWT_ETL_Process
108934,13370,No,,,2011-12-24 01:01:31.320000000,BWWT_ETL_Process
108935,13371,No,,,2011-12-24 01:01:36.010000000,BWWT_ETL_Process
108936,13372,Yes,2011-10-21,A combination of the above,2011-12-24 01:01:42.377000000,BWWT_ETL_Process
108937,13373,Yes,2011-10-24,A combination of the above,2011-12-24 01:01:46.440000000,BWWT_ETL_Process
108938,13374,Yes,2011-12-02,Phone,2011-12-30 01:00:16.847000000,BWWT_ETL_Process
108939,13375,No,,,2011-12-30 01:00:27.180000000,BWWT_ETL_Process
108940,13376,No,,,2011-12-30 01:00:36.930000000,BWWT_ETL_Process
108941,13377,Yes,2011-12-11,Letter,2011-12-31 01:00:04.500000000,BWWT_ETL_Process
108942,13378,Yes,2011-11-18,Phone,2012-01-04 01:00:06.780000000,BWWT_ETL_Process
108943,13379,Yes,2011-12-14,Letter,2012-01-04 01:00:11.220000000,BWWT_ETL_Process
108944,13380,Yes,2011-12-14,Letter,2012-01-04 01:00:15.450000000,BWWT_ETL_Process
108945,13381,Yes,2011-12-15,Letter,2012-01-04 01:00:19.713000000,BWWT_ETL_Process
108946,13382,Yes,2011-12-15,Letter,2012-01-04 01:00:23.887000000,BWWT_ETL_Process
108947,13383,Yes,2011-12-19,Letter,2012-01-04 01:00:29.437000000,BWWT_ETL_Process
108948,13384,Yes,2011-11-25,Phone,2012-01-04 01:00:34.063000000,BWWT_ETL_Process
108949,13385,Yes,2011-11-14,A combination of the above,2012-01-04 01:00:38.747000000,BWWT_ETL_Process
108950,13386,Yes,2011-11-26,A combination of the above,2012-01-04 01:00:43.057000000,BWWT_ETL_Process
108951,13387,No,,,2012-01-04 01:00:48.057000000,BWWT_ETL_Process
108952,13388,No,,,2012-01-04 01:00:53.023000000,BWWT_ETL_Process
108953,13389,No,,,2012-01-04 01:00:57.743000000,BWWT_ETL_Process
108954,13390,No,,,2012-01-04 01:01:02.883000000,BWWT_ETL_Process
108955,13391,Yes,2011-11-26,A combination of the above,2012-01-04 01:01:06.907000000,BWWT_ETL_Process
108956,13392,Yes,2011-11-26,A combination of the above,2012-01-04 01:01:11.003000000,BWWT_ETL_Process
108957,13393,Yes,2011-11-26,A combination of the above,2012-01-04 01:01:16.887000000,BWWT_ETL_Process
108958,13394,No,,,2012-01-04 01:01:20.903000000,BWWT_ETL_Process
108959,13395,Yes,2011-11-26,A combination of the above,2012-01-04 01:01:25.700000000,BWWT_ETL_Process
108960,13396,Yes,2011-11-28,A combination of the above,2012-01-04 01:01:29.420000000,BWWT_ETL_Process
108961,13397,Yes,2011-12-20,Letter,2012-01-05 01:00:08.500000000,BWWT_ETL_Process
108962,13398,Yes,2011-12-23,Letter,2012-01-05 01:00:12.577000000,BWWT_ETL_Process
108963,13399,Yes,2011-12-23,Letter,2012-01-05 01:00:16.630000000,BWWT_ETL_Process
108964,13400,Yes,2011-12-23,Letter,2012-01-05 01:00:20.730000000,BWWT_ETL_Process
108965,13401,Yes,2011-12-14,Phone,2012-01-05 01:00:25.253000000,BWWT_ETL_Process
108966,13402,Yes,2011-12-19,Letter,2012-01-05 01:00:29.490000000,BWWT_ETL_Process
108968,13404,Yes,2011-12-20,Letter,2012-01-05 01:00:37.707000000,BWWT_ETL_Process
108969,13405,Yes,2011-12-19,Letter,2012-01-05 01:00:41.923000000,BWWT_ETL_Process
108970,13406,Yes,2011-12-20,Letter,2012-01-05 01:00:45.643000000,BWWT_ETL_Process
108971,13407,Yes,2011-11-26,A combination of the above,2012-01-05 01:00:50.177000000,BWWT_ETL_Process
108975,13411,Yes,2012-01-04,Letter,2012-01-06 01:00:23.250000000,BWWT_ETL_Process
108976,13412,Yes,2011-12-09,Phone,2012-01-06 01:00:29.950000000,BWWT_ETL_Process
108977,13413,Yes,2011-12-19,Letter,2012-01-06 01:00:35.690000000,BWWT_ETL_Process
108978,13414,Yes,2011-11-25,A combination of the above,2012-01-06 01:00:42.863000000,BWWT_ETL_Process
108979,13415,Yes,2011-11-25,A combination of the above,2012-01-06 01:00:50.040000000,BWWT_ETL_Process
108980,13416,Yes,2011-11-25,A combination of the above,2012-01-06 01:00:55.800000000,BWWT_ETL_Process
108981,13417,No,,,2012-01-06 01:01:09.900000000,BWWT_ETL_Process
108982,13418,Yes,2012-01-04,Letter,2012-01-07 01:00:07.130000000,BWWT_ETL_Process
108983,13419,Yes,2012-01-04,Letter,2012-01-07 01:00:11.307000000,BWWT_ETL_Process
108984,13420,No,,Letter,2012-01-07 01:00:16.050000000,BWWT_ETL_Process
108985,13421,No,,Letter,2012-01-07 01:00:21.320000000,BWWT_ETL_Process
108986,13422,Yes,2012-01-05,Letter,2012-01-07 01:00:26.923000000,BWWT_ETL_Process
108987,13423,Yes,2012-01-04,Letter,2012-01-07 01:00:31.133000000,BWWT_ETL_Process
108988,13424,Yes,2012-01-04,Letter,2012-01-07 01:00:35.697000000,BWWT_ETL_Process
108989,13425,Yes,2012-01-04,Letter,2012-01-07 01:00:40.147000000,BWWT_ETL_Process
108990,13426,Yes,2012-01-05,Letter,2012-01-07 01:00:44.240000000,BWWT_ETL_Process
108991,13427,Yes,2012-01-05,Letter,2012-01-07 01:00:48.100000000,BWWT_ETL_Process
108992,13428,Yes,2011-12-07,Phone,2012-01-07 01:00:52.287000000,BWWT_ETL_Process
108993,13429,Yes,2012-01-05,Letter,2012-01-07 01:00:56.440000000,BWWT_ETL_Process
108994,13430,Yes,2012-01-05,Letter,2012-01-07 01:01:00.620000000,BWWT_ETL_Process
108995,13431,No,2012-01-05,Letter,2012-01-07 01:01:04.207000000,BWWT_ETL_Process
108996,13432,Yes,2011-12-05,A combination of the above,2012-01-07 01:01:09.257000000,BWWT_ETL_Process
108997,13433,Yes,2011-12-05,A combination of the above,2012-01-07 01:01:13.313000000,BWWT_ETL_Process
108998,13434,Yes,2011-12-05,A combination of the above,2012-01-07 01:01:17.387000000,BWWT_ETL_Process
108999,13435,No,,,2012-01-07 01:01:25.520000000,BWWT_ETL_Process
109000,13436,Yes,2011-12-05,A combination of the above,2012-01-07 01:01:29.510000000,BWWT_ETL_Process
109001,13437,Yes,2011-12-08,A combination of the above,2012-01-07 01:01:34.220000000,BWWT_ETL_Process
109002,13438,No,,,2012-01-07 01:01:38.353000000,BWWT_ETL_Process
109003,13439,No,,,2012-01-07 01:01:41.977000000,BWWT_ETL_Process
109004,13440,No,,,2012-01-07 01:01:48.687000000,BWWT_ETL_Process
109005,13441,Yes,2011-12-05,A combination of the above,2012-01-07 01:01:52.500000000,BWWT_ETL_Process
109006,13442,No,,,2012-01-07 01:01:57.403000000,BWWT_ETL_Process
109007,13443,No,,,2012-01-07 01:02:01.953000000,BWWT_ETL_Process
109008,13444,No,,,2012-01-07 01:02:05.787000000,BWWT_ETL_Process
109009,13445,No,,,2012-01-07 01:02:10.257000000,BWWT_ETL_Process
109010,13446,No,,,2012-01-07 01:02:14.247000000,BWWT_ETL_Process
109011,13447,Yes,2011-12-05,A combination of the above,2012-01-07 01:02:18.230000000,BWWT_ETL_Process
109012,13448,Yes,2011-12-05,A combination of the above,2012-01-10 01:00:04.383000000,BWWT_ETL_Process
109013,13449,Yes,2011-01-04,Letter,2012-01-12 01:00:09.753000000,BWWT_ETL_Process
109014,13450,Yes,2011-12-15,Letter,2012-01-12 01:00:13.753000000,BWWT_ETL_Process
109015,13451,Yes,2011-12-14,Phone,2012-01-12 01:00:19.473000000,BWWT_ETL_Process
109016,13452,Yes,2011-12-14,Phone,2012-01-12 01:00:24.277000000,BWWT_ETL_Process
109017,13453,Yes,2012-01-06,Letter,2012-01-12 01:00:29.573000000,BWWT_ETL_Process
109018,13454,Yes,2012-01-06,Letter,2012-01-12 01:00:35.300000000,BWWT_ETL_Process
109019,13455,Yes,2011-12-05,A combination of the above,2012-01-12 01:00:39.837000000,BWWT_ETL_Process
109020,13456,No,,,2012-01-12 01:00:44.830000000,BWWT_ETL_Process
109021,13457,No,,,2012-01-12 01:00:49.050000000,BWWT_ETL_Process
109022,13458,Yes,2011-12-14,A combination of the above,2012-01-12 01:00:54.190000000,BWWT_ETL_Process
109023,13459,No,,,2012-01-12 01:01:00.647000000,BWWT_ETL_Process
109024,13460,Yes,2011-12-05,A combination of the above,2012-01-12 01:01:06.453000000,BWWT_ETL_Process
109025,13461,No,,,2012-01-12 01:01:11.340000000,BWWT_ETL_Process
109026,13462,No,,,2012-01-12 01:01:17.307000000,BWWT_ETL_Process
109027,13463,Yes,2012-01-05,A combination of the above,2012-01-13 01:00:07.927000000,BWWT_ETL_Process
109028,13464,Yes,2011-12-16,A combination of the above,2012-01-13 01:00:12.667000000,BWWT_ETL_Process
109029,13465,Yes,2012-01-05,A combination of the above,2012-01-13 01:00:18.253000000,BWWT_ETL_Process
109030,13466,Yes,2011-11-28,A combination of the above,2012-01-13 01:00:24.503000000,BWWT_ETL_Process
109031,13467,No,,,2012-01-13 01:00:29.877000000,BWWT_ETL_Process
109032,13468,No,,,2012-01-13 01:00:34.813000000,BWWT_ETL_Process
109033,13469,Yes,2011-12-08,A combination of the above,2012-01-13 01:00:42.080000000,BWWT_ETL_Process
109034,13470,Yes,2011-12-08,A combination of the above,2012-01-13 01:00:48.420000000,BWWT_ETL_Process
109035,13471,Yes,2011-12-05,A combination of the above,2012-01-13 01:00:53.847000000,BWWT_ETL_Process
109036,13472,Yes,2012-01-13,Letter,2012-01-18 01:00:07.637000000,BWWT_ETL_Process
109037,13473,Yes,2012-01-13,Letter,2012-01-18 01:00:13.347000000,BWWT_ETL_Process
109038,13474,No,,,2012-01-20 01:00:14.543000000,BWWT_ETL_Process
109039,13475,Yes,2012-01-10,Letter,2012-01-25 01:00:07.733000000,BWWT_ETL_Process
109040,13476,Yes,2012-01-04,Phone,2012-01-25 01:00:13.623000000,BWWT_ETL_Process
109041,13477,Yes,2012-01-10,Letter,2012-01-25 01:00:19.317000000,BWWT_ETL_Process
109042,13478,Yes,2012-01-10,Letter,2012-01-25 01:00:24.620000000,BWWT_ETL_Process
109043,13479,Yes,2012-01-10,Letter,2012-01-25 01:00:30.360000000,BWWT_ETL_Process
109044,13480,Yes,2011-12-20,Phone,2012-01-25 01:00:35.173000000,BWWT_ETL_Process
109045,13481,Yes,,,2012-01-28 01:00:07.710000000,BWWT_ETL_Process
109046,13482,Yes,,,2012-01-28 01:00:13.270000000,BWWT_ETL_Process
109047,13483,Yes,,,2012-01-28 01:00:19.860000000,BWWT_ETL_Process
109048,13484,Yes,,,2012-01-28 01:00:24.740000000,BWWT_ETL_Process
109049,13485,Yes,,,2012-01-28 01:00:30.030000000,BWWT_ETL_Process
109050,13486,Yes,,,2012-01-28 01:00:34.853000000,BWWT_ETL_Process
109051,13487,Yes,2011-12-22,A combination of the above,2012-01-31 01:00:10.797000000,BWWT_ETL_Process
109052,13488,No,,,2012-01-31 01:00:16.807000000,BWWT_ETL_Process
109053,13489,Yes,,,2012-02-02 01:00:08.080000000,BWWT_ETL_Process
109054,13490,Yes,,,2012-02-02 01:00:13.563000000,BWWT_ETL_Process
109055,13491,Yes,,,2012-02-02 01:00:18.380000000,BWWT_ETL_Process
109056,13492,Yes,2012-01-30,Letter,2012-02-03 01:00:13.107000000,BWWT_ETL_Process
109057,13493,Yes,,,2012-02-03 01:00:37.910000000,BWWT_ETL_Process
109059,13495,Yes,,,2012-02-04 01:00:04.230000000,BWWT_ETL_Process
109060,13496,Yes,,,2012-02-04 01:00:09.107000000,BWWT_ETL_Process
109061,13497,Yes,,,2012-02-04 01:00:14.337000000,BWWT_ETL_Process
109062,13498,Yes,,,2012-02-07 01:00:06.177000000,BWWT_ETL_Process
109063,13499,Yes,,,2012-02-08 01:00:05.297000000,BWWT_ETL_Process
109064,13500,Yes,,,2012-02-08 01:00:10.880000000,BWWT_ETL_Process
109065,13501,Yes,,,2012-02-08 01:00:15.633000000,BWWT_ETL_Process
109066,13502,Yes,,,2012-02-08 01:00:20.117000000,BWWT_ETL_Process
109067,13503,Yes,,,2012-02-08 01:00:24.440000000,BWWT_ETL_Process
109068,13504,Yes,,,2012-02-08 01:00:31.393000000,BWWT_ETL_Process
109069,13505,Yes,,,2012-02-09 01:00:05.230000000,BWWT_ETL_Process
109070,13506,Yes,,,2012-02-09 01:00:13.933000000,BWWT_ETL_Process
109071,13507,Yes,2012-01-30,Letter,2012-02-11 01:00:04.520000000,BWWT_ETL_Process
109072,13508,Yes,2012-01-30,Letter,2012-02-11 01:00:09.490000000,BWWT_ETL_Process
109073,13509,Yes,2012-01-30,Letter,2012-02-11 01:00:15.180000000,BWWT_ETL_Process
109074,13510,Yes,2012-01-30,Letter,2012-02-11 01:00:19.727000000,BWWT_ETL_Process
109075,13511,Yes,2012-01-12,A combination of the above,2012-02-11 01:00:25.763000000,BWWT_ETL_Process
109076,13512,Yes,,,2012-02-14 01:00:07.140000000,BWWT_ETL_Process
109077,13513,Yes,2012-01-13,A combination of the above,2012-02-14 01:00:15.743000000,BWWT_ETL_Process
109078,13514,Yes,2012-01-23,A combination of the above,2012-02-14 01:00:20.677000000,BWWT_ETL_Process
109079,13515,No,,,2012-02-16 01:00:06.280000000,BWWT_ETL_Process
109080,13516,No,,,2012-02-16 01:00:11.350000000,BWWT_ETL_Process
109081,13517,Yes,2012-02-10,Letter,2012-02-29 01:00:08.023000000,BWWT_ETL_Process
109082,13518,Yes,2012-02-17,Letter,2012-02-29 01:00:15.347000000,BWWT_ETL_Process
109083,13519,Yes,2012-01-31,A combination of the above,2012-02-29 01:00:20.907000000,BWWT_ETL_Process
109084,13520,No,,,2012-02-29 01:00:31.950000000,BWWT_ETL_Process
109085,13521,Yes,2012-01-31,A combination of the above,2012-02-29 01:00:36.410000000,BWWT_ETL_Process
109086,13522,No,,,2012-02-29 01:00:42.060000000,BWWT_ETL_Process
109087,13523,Yes,2012-02-17,Letter,2012-03-02 01:00:08.710000000,BWWT_ETL_Process
109088,13524,Yes,2012-02-17,Letter,2012-03-02 01:00:14.003000000,BWWT_ETL_Process
109089,13525,Yes,2012-02-17,Letter,2012-03-02 01:00:19.160000000,BWWT_ETL_Process
109090,13526,Yes,2012-02-17,Letter,2012-03-02 01:00:23.700000000,BWWT_ETL_Process
109091,13527,No,,,2012-03-13 01:00:08.560000000,BWWT_ETL_Process
109092,13528,No,,,2012-03-13 01:00:15.337000000,BWWT_ETL_Process
109093,13529,No,,,2012-03-13 01:00:21.337000000,BWWT_ETL_Process
109094,13530,No,,,2012-03-13 01:00:26.647000000,BWWT_ETL_Process
109095,13531,Yes,2012-01-31,A combination of the above,2012-03-13 01:00:31.723000000,BWWT_ETL_Process
109096,13532,No,,,2012-03-17 01:00:11.087000000,BWWT_ETL_Process
109097,13533,No,,,2012-03-17 01:00:22.060000000,BWWT_ETL_Process
109098,13534,Yes,2012-02-07,Phone,2012-03-23 01:00:08.150000000,BWWT_ETL_Process
109099,13535,Yes,2012-03-06,Letter,2012-03-23 01:00:16.990000000,BWWT_ETL_Process
109100,13536,Yes,2012-03-07,Letter,2012-03-23 01:00:25.723000000,BWWT_ETL_Process
109101,13537,Yes,2012-02-08,Phone,2012-03-23 01:00:32.633000000,BWWT_ETL_Process
109102,13538,Yes,2012-03-16,Letter,2012-03-23 01:00:38.617000000,BWWT_ETL_Process
109103,13539,No,,,2012-03-24 01:00:05.310000000,BWWT_ETL_Process
109104,13540,No,,,2012-03-28 01:00:04.820000000,BWWT_ETL_Process
109105,13541,Yes,2012-03-05,A combination of the above,2012-03-28 01:00:11.720000000,BWWT_ETL_Process
109110,13546,No,,,2012-04-19 01:00:08.700000000,BWWT_ETL_Process
109111,13547,No,,,2012-04-19 01:00:17.217000000,BWWT_ETL_Process
109112,13548,No,,,2012-04-19 01:00:23.683000000,BWWT_ETL_Process
109113,13549,No,,,2012-04-19 01:00:31.130000000,BWWT_ETL_Process
109114,13550,No,,,2012-04-19 01:00:37.060000000,BWWT_ETL_Process
109115,13551,No,,,2012-04-19 01:00:43.580000000,BWWT_ETL_Process
109116,13552,No,,,2012-04-19 01:00:51.063000000,BWWT_ETL_Process
109117,13553,No,,,2012-04-19 01:00:58.647000000,BWWT_ETL_Process
109118,13554,No,,,2012-04-19 01:01:04.250000000,BWWT_ETL_Process
109119,13555,No,,,2012-04-19 01:01:09.273000000,BWWT_ETL_Process
109120,13556,Yes,2012-03-16,A combination of the above,2012-04-19 01:01:17.437000000,BWWT_ETL_Process
109121,13557,No,,,2012-04-19 01:01:29.067000000,BWWT_ETL_Process
109122,13558,No,,,2012-04-25 01:00:09.707000000,BWWT_ETL_Process
109123,13559,No,,,2012-04-25 01:00:16.583000000,BWWT_ETL_Process
109124,13560,Yes,2012-04-10,Letter,2012-04-25 01:00:20.943000000,BWWT_ETL_Process
109125,13561,Yes,2012-05-01,Letter,2012-05-05 01:00:10.767000000,BWWT_ETL_Process
109126,13562,Yes,,,2012-05-11 01:00:22.243000000,BWWT_ETL_Process
109127,13563,Yes,,,2012-05-11 01:00:45.490000000,BWWT_ETL_Process
109128,13564,Yes,,,2012-05-11 01:00:54.197000000,BWWT_ETL_Process
109132,13568,Yes,,,2012-05-12 01:00:42.897000000,BWWT_ETL_Process
109134,13570,Yes,,,2012-05-15 01:00:07.147000000,BWWT_ETL_Process
109135,13571,Yes,,,2012-05-15 01:00:11.597000000,BWWT_ETL_Process
109136,13572,Yes,,,2012-05-15 01:00:15.950000000,BWWT_ETL_Process
109137,13573,Yes,,,2012-05-25 01:00:09.613000000,BWWT_ETL_Process
109144,13580,Yes,,,2012-05-31 01:00:12.537000000,BWWT_ETL_Process
