WQUAL_DETAILS_ID,WELL_TEST_ID,LAB_SAMPLE_NUMBER,LAB_NAME,LAB_LOCATION,RECEIVED_DATE,SAMPLING_LOCATION_DESC,WATER_SAMPLE_COMMENTS,CREATE_TIMESTAMP,CREATE_USERID
1195727,4794,L701438-1,ALS Environmental,Calgary,2008-10-28,end of discharge hose  from hydrant east of house,,2011-10-20 10:38:47.710000000,CONVERSION
1195731,4960,L701438-2,ALS Environmental,Calgary,2008-10-28,end of discharge hose from hydrant in shop,,2011-10-20 10:38:47.710000000,CONVERSION
1195735,5522,L70140-1,ALS Environmental,Calgary,2008-10-28,spout of rod pump,,2011-10-20 10:38:47.710000000,CONVERSION
1195739,11418,L702040-2,ALS Environmental,Calgary,2008-10-29,Hose attached to the hydrant in the yard,,2011-10-20 10:38:47.710000000,CONVERSION
1195743,12526,L702042-1,ALS Environmental,Calgary,2008-10-29,Hose attached to the sediment valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1195747,9168,L702042-2,ALS Environmental,Calgary,2008-10-29,Hose attached to the sediment valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1195751,11459,L702041-2,ALS Environmental,Calgary,2008-10-29,end of discharge hose line from tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1195755,5975,L702040-1,ALS Environmental,Calgary,2008-10-29,Hose attached to the hydrant in the yard,,2011-10-20 10:38:47.710000000,CONVERSION
1195759,7627,L702044-2,ALS Environmental,Calgary,2008-10-29,discharge hose from pressure tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1195763,4961,L702044-1,ALS Environmental,Calgary,2008-10-29,discharge hose from hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1195767,8396,L702041-1,ALS Environmental,Calgary,2008-10-29,end of discharge hose from tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1195771,7628,L703103-1,ALS Environmental,Calgary,2008-10-31,Hose attached to the sediment valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1195775,9320,L703104-1,ALS Environmental,Calgary,2008-10-31,End of discharge hose off pressure tank T-valve,,2011-10-20 10:38:47.710000000,CONVERSION
1195779,6691,L702046-3,ALS Environmental,Calgary,,NW 27-27-26 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195783,11002,L703106-1,ALS Environmental,Calgary,2008-10-31,end of discharge hose from hydrant near cow corral,,2011-10-20 10:38:47.710000000,CONVERSION
1195787,4962,L703103-4,ALS Environmental,Calgary,2008-10-31,Hose attached to the sediment valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1195791,9321,L703106-2,ALS Environmental,Calgary,2008-10-31,end of discharge hose from faucet on west side of pump house,,2011-10-20 10:38:47.710000000,CONVERSION
1195795,7710,L703103-1,ALS Environmental,Calgary,2008-10-31,2 pipe from spring,,2011-10-20 10:38:47.710000000,CONVERSION
1195799,5976,L702046-2,ALS Environmental,Calgary,,NW 27-27-26 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195803,9169,L703108-1,ALS Environmental,Calgary,2008-10-31,End of discharge hose off hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1195807,8397,L703033-2,ALS Environmental,Calgary,,NW 21-27-26 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195811,5216,L702548-2,ALS Environmental,Calgary,2008-10-30,Hose attached to the line from the well at the valve in the basement,,2011-10-20 10:38:47.710000000,CONVERSION
1195815,8933,L702548-1,ALS Environmental,Calgary,2008-10-30,End of discharge hose off sediment valve on north side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1195819,8934,L702550-1,ALS Environmental,Calgary,2008-10-30,Hose attached to the hydrant in the yard,,2011-10-20 10:38:47.710000000,CONVERSION
1195823,11419,L702550-2,ALS Environmental,Calgary,2008-10-30,Hose attached to the tap on the west side of the house,,2011-10-20 10:38:47.710000000,CONVERSION
1195827,11460,L702552-2,ALS Environmental,Calgary,2008-10-30,Hose attached to the line from the pitless adaptor,,2011-10-20 10:38:47.710000000,CONVERSION
1195831,7317,L702552-1,ALS Environmental,Calgary,2008-10-30,Hose attached to the line up from the pump,,2011-10-20 10:38:47.710000000,CONVERSION
1195835,4795,L704290-1,ALS Environmental,Calgary,,NW 36-24-25 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195839,12527,L705499-2,ALS Environmental,Calgary,,SW 12-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195843,11461,L704292-2,ALS Environmental,Calgary,,SW 06-28-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195847,4963,L704292-1,ALS Environmental,Calgary,,SW 06-28-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195851,4287,L704292-3,ALS Environmental,Calgary,,SW 06-28-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195855,12528,L703559-2,ALS Environmental,Calgary,,SW 22-28-24 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195859,9219,L703558-2,ALS Environmental,Calgary,,SE 31-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195863,12576,L705992-2,ALS Environmental,Calgary,,SW 29-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195867,12577,L705985-2,ALS Environmental,Calgary,,NE 21-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195871,9867,L705505-2,ALS Environmental,Calgary,,NE 25-32-24 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195875,8287,L705977-2,ALS Environmental,Calgary,,SW 08-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195879,7711,L704934-1,ALS Environmental,Calgary,2008-05-11,Hose attached to the test pump,,2011-10-20 10:38:47.710000000,CONVERSION
1195883,11003,L704932-1,ALS Environmental,Calgary,2008-05-11,discharge hose from pumpline at well head,,2011-10-20 10:38:47.710000000,CONVERSION
1195887,9322,L704933-1,ALS Environmental,Calgary,2008-05-11,Hose attached to the line up from the pump,,2011-10-20 10:38:47.710000000,CONVERSION
1195891,11462,L704937-1,ALS Environmental,Calgary,2008-05-11,End of discharge hose off hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1195895,4964,L704937-2,ALS Environmental,Calgary,2008-05-11,End of discharge hose off line on well casing,,2011-10-20 10:38:47.710000000,CONVERSION
1195899,10882,L704932-2,ALS Environmental,Calgary,2008-05-11,discharge hose from tap on west side of shop,,2011-10-20 10:38:47.710000000,CONVERSION
1195903,8398,M48442,Maxxam Analytics,Calgary,2008-10-31,Sampled from water tap in house,No treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1195907,7318,M48286,Maxxam Analytics,Calgary,2008-10-30,Pump jack in pump house,,2011-10-20 10:38:47.710000000,CONVERSION
1195911,8399,M81659,Maxxam Analytics,Calgary,2008-11-20,At cattle trough,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1195915,7629,M63007,Maxxam Analytics,Calgary,2008-11-07,Cattle trough,,2011-10-20 10:38:47.710000000,CONVERSION
1195919,9868,M63006,Maxxam Analytics,Calgary,2008-11-07,Tap on north side of shop.,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1195923,9170,L708277-3,ALS Environmental,Calgary,2008-11-14,end of discharge hose from faucet on west side of shop,,2011-10-20 10:38:47.710000000,CONVERSION
1195927,12578,L704277-3,ALS Environmental,Calgary,2008-04-11,end of discharge hose from faucet on south side of shop,,2011-10-20 10:38:47.710000000,CONVERSION
1195931,9220,L704288-1,ALS Environmental,Calgary,2008-04-11,End of discharge hose off line from M&M pump unit,,2011-10-20 10:38:47.710000000,CONVERSION
1195935,5217,L704291-1,ALS Environmental,Calgary,2008-04-11,End of discharge hose off line from well entering cistern,,2011-10-20 10:38:47.710000000,CONVERSION
1195939,9869,L704281-2,ALS Environmental,Calgary,2008-04-11,Hose attached to the line up from the pump,,2011-10-20 10:38:47.710000000,CONVERSION
1195943,11004,L704281-1,ALS Environmental,Calgary,2008-04-11,Hose attached to the hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1195947,12579,L703613-2,ALS Environmental,Calgary,2008-03-11,End of discharge hose off line from Lousana pumping unit,,2011-10-20 10:38:47.710000000,CONVERSION
1195951,5977,L703613 -1,ALS Environmental,Calgary,2008-03-11,End of discharge hose off hydrant in pump house,,2011-10-20 10:38:47.710000000,CONVERSION
1195955,11463,L703579-2,ALS Environmental,Calgary,2008-03-11,end of discharge hose from faucet on east side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1195959,7864,L703574-1,ALS Environmental,Calgary,2008-03-11,Hose attached to 1 ball valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1195963,10883,L703579-3,ALS Environmental,Calgary,2008-03-11,end of discharge hose from faucet on south side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1195967,8400,54452,AGAT Laboratories,Calgary,,Boiler valve,as per Alliance SOP,2011-10-20 10:38:47.710000000,CONVERSION
1195975,4796,M81588,Maxxam Analytics,Calgary,2008-11-20,Tap on south side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1195979,12529,L708703-2,ALS Environmental,Calgary,,NE 10-027-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195983,8401,L708702-2,ALS Environmental,Calgary,,SE 30-035-24 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195987,5978,L708701-2,ALS Environmental,Calgary,,SE 19-029-25 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1195991,11005,1170828,AGAT Laboratories,Calgary,2008-11-27,At hydrant,Reverse osmosis water treatment system bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
1195995,8402,1170827,AGAT Laboratories,Calgary,2008-11-27,Tap on east side of house,No water treatment system,2011-10-20 10:38:47.710000000,CONVERSION
1195999,7319,L708655-1,ALS Environmental,Calgary,2008-11-17,end of discharge hose from tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1196003,10884,L708713-1,ALS Environmental,Calgary,2008-11-17,hose attached to pump line,,2011-10-20 10:38:47.710000000,CONVERSION
1196007,5523,L708699-1,ALS Environmental,Calgary,2008-11-17,End of discharge hose off hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1196011,7865,L709299-1,ALS Environmental,Calgary,2008-11-18,hose attached to pump line,,2011-10-20 10:38:47.710000000,CONVERSION
1196015,12580,L709301-1,ALS Environmental,Calgary,2008-11-18,discharge hose from hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1196019,11464,L708660-1,ALS Environmental,Calgary,2008-11-17,end of discharge hose from hydrant north of coral,,2011-10-20 10:38:47.710000000,CONVERSION
1196023,11465,L708699-2,ALS Environmental,Calgary,2008-11-17,End of discharge hose off sediment valve on the north side of the house,,2011-10-20 10:38:47.710000000,CONVERSION
1196027,7320,L710835-1,ALS Environmental,Calgary,2008-11-21,tap on side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1196031,4797,L708691-1,ALS Environmental,Calgary,2008-11-17,Hose attached to the hydrant up from the cistern,,2011-10-20 10:38:47.710000000,CONVERSION
1196035,5218,L708691-2,ALS Environmental,Calgary,2008-11-17,Hose attahced to the line up from the pump,,2011-10-20 10:38:47.710000000,CONVERSION
1196039,9221,L708690-1,ALS Environmental,Calgary,2008-11-17,Hose attached to the hydrant in the pumphouse,,2011-10-20 10:38:47.710000000,CONVERSION
1196043,9222,L708108-2,ALS Environmental,Calgary,,SW 20-29-25 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196047,9323,L708108-3,ALS Environmental,Calgary,,SW 20-29-25 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196051,12530,L708218-1,ALS Environmental,Calgary,2008-11-14,Hose attached to tap on side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1196055,11006,L708224-2,ALS Environmental,Calgary,2008-11-14,Hose attached to the sediment valve on the line up from the pump,,2011-10-20 10:38:47.710000000,CONVERSION
1196059,9870,L708224-1,ALS Environmental,Calgary,2008-11-14,Hose attached to the tap on the north side of the house,,2011-10-20 10:38:47.710000000,CONVERSION
1196063,8935,L708053-1,ALS Environmental,Calgary,2008-11-14,Hose attached to the sediment valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1196067,11007,L708222-1,ALS Environmental,Calgary,2008-11-14,Hose attached to the sediment valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1196071,12581,L708222-2,ALS Environmental,Calgary,2008-11-14,hose attached to the Lousana pump test unit,,2011-10-20 10:38:47.710000000,CONVERSION
1196075,9871,L708217-1,ALS Environmental,Calgary,2008-11-14,discharge hose from submersible pump,,2011-10-20 10:38:47.710000000,CONVERSION
1196079,7712,L708053-2,ALS Environmental,Calgary,2008-11-14,End of discharge hose off tap on the south side of the house,,2011-10-20 10:38:47.710000000,CONVERSION
1196083,12531,1170194-2,Bodycote Testing Group,Edmonton,2008-10-30,,,2011-10-20 10:38:47.710000000,CONVERSION
1196087,7321,1170198,Bodycote Testing Group,Edmonton,2008-10-30,,,2011-10-20 10:38:47.710000000,CONVERSION
1196091,7630,1170199,Bodycote Testing Group,Edmonton,2008-10-30,,,2011-10-20 10:38:47.710000000,CONVERSION
1196095,4798,1170194-1,Bodycote Testing Group,Edmonton,2008-10-31,,,2011-10-20 10:38:47.710000000,CONVERSION
1196099,4799,1171644,Bodycote Testing Group,Edmonton,2008-10-30,,,2011-10-20 10:38:47.710000000,CONVERSION
1196103,7322,1181065,Bodycote Testing Group,Edmonton,2008-11-30,,,2011-10-20 10:38:47.710000000,CONVERSION
1196107,4551,1180277-3,Bodycote Testing Group,Edmonton,2008-11-30,,,2011-10-20 10:38:47.710000000,CONVERSION
1196111,12532,1180277-1,Bodycote Testing Group,Edmonton,2008-11-30,,,2011-10-20 10:38:47.710000000,CONVERSION
1196115,9872,1148134,Bodycote Testing Group,Edmonton,2008-09-08,,,2011-10-20 10:38:47.710000000,CONVERSION
1196119,9171,1157171-2,Bodycote Testing Group,Edmonton,2008-10-05,,,2011-10-20 10:38:47.710000000,CONVERSION
1196123,5219,1157171-1,Bodycote Testing Group,Edmonton,2008-10-05,,,2011-10-20 10:38:47.710000000,CONVERSION
1196127,12667,1162177,Bodycote Testing Group,Edmonton,,,,2011-10-20 10:38:47.710000000,CONVERSION
1196131,4965,1167483-1,Bodycote Testing Group,Edmonton,2008-10-26,,,2011-10-20 10:38:47.710000000,CONVERSION
1196135,11466,1168123,Bodycote Testing Group,Edmonton,2008-10-27,,,2011-10-20 10:38:47.710000000,CONVERSION
1196139,12582,1167483-2,Bodycote Testing Group,Edmonton,2008-10-26,,,2011-10-20 10:38:47.710000000,CONVERSION
1196143,6692,1169823,Bodycote Testing Group,Edmonton,2008-10-27,,,2011-10-20 10:38:47.710000000,CONVERSION
1196147,8403,L707695-3,ALS Environmental,Calgary,,SE 01-28-28 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196151,9223,L707695-2,ALS Environmental,Calgary,,SE 01-28-28 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196155,8936,L706973-2,ALS Environmental,Calgary,,SW 19-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196159,7866,L707079-2,ALS Environmental,Calgary,2008-12-11,End of discharge hose off 1 line in garage,,2011-10-20 10:38:47.710000000,CONVERSION
1196163,5979,L707108-1,ALS Environmental,Calgary,2008-12-11,Hose attached to the sediment valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1196167,8288,L707106-1,ALS Environmental,Calgary,2008-12-11,Hose attached to the sediment valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1196171,9873,L707113-1,ALS Environmental,Calgary,2008-12-11,tap on side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1196175,7867,L707111-1,ALS Environmental,Calgary,2008-12-11,discharge hose from pressure tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1196179,7323,L707114-2,ALS Environmental,Calgary,2008-12-11,Hose attached to the hydrant in the pumphouse,,2011-10-20 10:38:47.710000000,CONVERSION
1196183,8937,L707114-1,ALS Environmental,Calgary,2008-12-11,discharge hose from submersible pump,,2011-10-20 10:38:47.710000000,CONVERSION
1196187,12583,L707079-1,ALS Environmental,Calgary,2008-12-11,End of discharge hose off tap on south side of house,,2011-10-20 10:38:47.710000000,CONVERSION
1196191,9224,L706974-2,ALS Environmental,Calgary,,NW 07-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196195,7713,L706974-4,ALS Environmental,Calgary,,NW 07-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196199,8938,L706670-3,ALS Environmental,Calgary,,NW 20-35-24 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196203,11467,L706670-4,ALS Environmental,Calgary,,NW 20-35-24 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196207,11348,L706670-2,ALS Environmental,Calgary,,NW 20-35-24 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196211,7799,L706419-3,ALS Environmental,Calgary,,SW 15-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196215,6693,L706419-2,ALS Environmental,Calgary,,SW 15-27-27 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196219,6694,L706669-1,ALS Environmental,Calgary,2008-11-11,Hose attached to the faucet on the north side of the house,,2011-10-20 10:38:47.710000000,CONVERSION
1196223,8289,L706669-2,ALS Environmental,Calgary,2008-11-11,Hose attached to the line up from the pump,,2011-10-20 10:38:47.710000000,CONVERSION
1196227,4800,L706653-1,ALS Environmental,Calgary,,end of discharge hose from pump line,,2011-10-20 10:38:47.710000000,CONVERSION
1196231,12584,L706651-1,ALS Environmental,Calgary,2008-11-11,Discharge hose attached to hydrant,,2011-10-20 10:38:47.710000000,CONVERSION
1196235,5524,L706525-2,ALS Environmental,Calgary,2008-10-11,Hose from tap on the north side of the house,,2011-10-20 10:38:47.710000000,CONVERSION
1196239,6695,L706525-1,ALS Environmental,Calgary,2008-10-11,Hose attached to the line up from the pitless adaptor,,2011-10-20 10:38:47.710000000,CONVERSION
1196243,7868,L706518-1,ALS Environmental,Calgary,2008-10-11,Hose attached to the sediment valve on the tank tee,,2011-10-20 10:38:47.710000000,CONVERSION
1196247,7869,L706474-3,ALS Environmental,Calgary,2008-10-11,discharge hose off hydrant NE of house,,2011-10-20 10:38:47.710000000,CONVERSION
1196251,5980,L706474-1,ALS Environmental,Calgary,2008-10-11,discharge hose off line directly from well,,2011-10-20 10:38:47.710000000,CONVERSION
1196255,4552,L706518-2,ALS Environmental,Calgary,2008-10-11,Hose attached to they hydrant on the south side of the house,,2011-10-20 10:38:47.710000000,CONVERSION
1196259,11468,L706426-2,ALS Environmental,Calgary,,NE 11-28-25 W4M,,2011-10-20 10:38:47.710000000,CONVERSION
1196263,8290,declined testing,,(NULL),,,No water samples collected at landowners request,2011-10-20 10:38:47.710000000,CONVERSION
1196267,9172,M88558,Maxxam Analytics,Calgary,2008-11-25,Tap in pumphouse,Filter treatment bypassed for test,2011-10-20 10:38:47.710000000,CONVERSION
