FIELD_NOTES_ID,WELL_TEST_ID,COMMENT_CATEGORY,ODOUR_CAT,FIELD_NOTE_COMMENTS,CREATE_TIMESTAMP,CREATE_USERID,H2S_TESTED,MODEL_PREDICTION
1080149,11450,Yield Test,,"The water from this well pumped clear and there was no apparent odour at the time of testing.  The well was pump tested at 6.5 GPM for two hours and allowed to recover for two hours, water level measurements were taken at predetermined intervals.  The total Drawdown was 4.08 m and the recovery was 3.77 m (92%) for the two hour recovery.... No Gas",38:47.7,CONVERSION,0,0
1080153,10992,Yield Test,,The water pumped from this well was clear and had no apparent odour or sediment in it at the time of testing.  The well was pumptested at 5.0 GPM for 5 minutes before the flow rate was increased to 6.0 GPM for the remainder of the test.  The total drawdown for the test was 0.03 m.  The well was then allowed to recover for two hours.  The well recovered to the origional static level after 5 minutes of recovery. The well shows a high transmissivity.  ... No gas was collected,38:47.7,CONVERSION,0,0
1080155,8386,Yield Test,,"The water from this well pumped clear and there was no apparent odour or sediment at the time of the testing.  The well was pumptested at 2.0 GPM, increased to 4.0 GPM at 5 minutes, and incresed to 4.5 GPM after 30 minutes for the remainder of the two hour pumpdown test.  The total drawdown for this well was 1.26 m.  The well fully recovered to the origional static level after 60 minutes of the two hour drawdown test. Transmissivity increase within 5 minutes of pumping.   ... No gas was observed",38:47.7,CONVERSION,0,0
1080157,4786,Yield Test,,The water pumped from this well was clear and there was no apparent odour or sediment at the time of the testing.  The well was pump-tested at 5.0 GPM for 2 hours.  The total drawdown was 0.02 m.  The well was then allowed to recover for 2 hours and returned to the origional static level in 2 minutes. The well shows a high transmissivity.... No Gas was Observed,38:47.7,CONVERSION,0,0
1080251,12573,Yield Test,,"The welll is not equipped with a pump or pressure system.  The well was tested with a portable submersible pump.  Initially the water was a rusty brown colour, but after 30 minutes of pumping the water had cleaned up to having a light grey tinge.  There was sandy sediment present in the water.  The water had no odour.                                                                                                   The pump sucked air after approx. 13 minutes of pumping.  At this time the flow rate dropped from 5.0 imperial gallons per minutes (IGM) to 3.9 IGM.  The pump continued at the reduced rate fo 60 minutes proir to collecting samples.  The gas that collected in the flow-through cell during this time was determined to be from the pump sucking air.",38:47.7,CONVERSION,0,1
1080449,10304,Yield Test,,"2 hrs. drawdown, 1 min. recovery. Well pumped clear, sulphur odour.... No gas",38:47.7,CONVERSION,0,1
1080453,8044,Yield Test,,"2 hr. drawdown, recovery in 3 mins. Well pumped clear, no odour.... No gas",38:47.7,CONVERSION,0,0
1080469,4773,Yield Test,,"Water Observations:  Initially the water was clear, after about 20 minutes the water took on a grey tinge.  This lasted for about 10 minutes, at about 30 minutes of pumping the water was clear again.  There were a few black particles in the water.  The water had no odor.                        ... not enough to sample",38:47.7,CONVERSION,0,1
1080495,8062,Yield Test,,"The water from this well pumped clear with no apparent gas.  The tester did not comment on sediment or odour at the time of the testing.  The well was pump-tested at 7.0 GPM for two hours.  The total drawdown of 1.59m occurred within the first 5 minutes. The rest of the pumping test did not provide any drawdown, suggesting an increase in transmissivity. The well was then allowed to recover for two hours, recovering to the origional static level after 30 minutes.  ... No Gas Noticed",38:47.7,CONVERSION,0,1
1080503,12571,Yield Test,,"The well pumped clear and there was no odour at the time of testing. 
Well pumped for 120 min at 4 gpm. 
Continuous drawdown slowing down towards the end of the pumping test. 
Total drawdown of 4.89m at the end of the 2 hour pumping test. 
89% recovery after 2 hours... No Gas collected",38:47.7,CONVERSION,0,0
1080505,9204,Yield Test,,"Well pumped clear with no odour at the time fo testing.
Pumping test was conducted for 120 min at 6 gpm. 
Steep drawdown during the first 5 minutes and then slower drawdown for the remaining pumping time.
Total drawdown was 0.66m at end of 2 hour pumping test.
Very quick full recovery within 3 minutes.... No gas collected",38:47.7,CONVERSION,0,0
1080507,7664,Yield Test,,"The water from this well pumped clear and there was no apparent odour at the time of testing.
Well pumped at 6 gpm for 2 hours. 
Continuous drawdown to a maximum of 6.33m during the 2 hour pumping test. 
100% recovery within 30 minutes.... No gas collected",38:47.7,CONVERSION,0,0
1080509,11451,Yield Test,,"Well pumped clear with no odor. 
Well pumped at 5.19 gpm for 2 h, but obtained low quality data. 
Maximum drawdown 0.36m.100% recovery after 4 min.",38:47.7,CONVERSION,0,0
1080515,5210,Yield Test,,"The water from this well pumped clear and there was no apparent odour at the time of testing.
Well was pump tested at 4 gpm for 2 hours, but test results are unreliable due to technical problems related to wiring.
Testing shows a quick drawdown of 10.96m within the first 15 min before the pump starts sucking air.",38:47.7,CONVERSION,0,0
1080517,7696,Yield Test,,"The water pumped from this well has a bad odour.  This well is not used for drinking water. 
Water well was pump tested for 2 hours at 6 gpm. 
Continuous drawdown to a maximum of 0.62m during the 2 hour pumping test. 
100% recovery within 5 min.... No Gas collected",38:47.7,CONVERSION,0,1
1080519,8673,Yield Test,,"Well pumped clear water and a bit of odor.
Yield test conducted at 6 gpm indicated a continuous drawdown to a maximum of 0.71m during the 2 hr pumping test. 
100% recovery after 9 min.... N/A",38:47.7,CONVERSION,0,1
1080521,7311,Yield Test,,"Well pumped clear with a bit of odor;
2hr pumping at 10 gpm indicated continuous drawdown to a maximum of 1.04m;
good quality pumping data besides little pump cycling;
100% recovery within 5 min.",38:47.7,CONVERSION,0,1
1080523,9205,Yield Test,,"Well pumped clear with no odor.
2hr pump tested indicated maximum drawdown of 1.36m; poor pump test results due to pump cycling.
100% recovery within 8 min.",38:47.7,CONVERSION,0,0
1080719,8798,Yield Test,,"2 hr. drawdown, 4 mins recovery; well pumped clear with no odour.... No gas",38:47.7,CONVERSION,0,0
1080721,8799,Yield Test,,"2 hr. drawdown, recovery in 40 mins. Water is discoloured (grey)and has some rotten egg smell.... No gas, not enough for sampling.",38:47.7,CONVERSION,0,1
1080917,5494,Yield Test,,Aquifer test conducted by Darcy's Drilling Services Ltd. Driller reported groundwater as murky with rotten-egg odour. No sediment or gas was present. Groundwater discharged from water well head.,38:47.7,CONVERSION,0,1
1080993,4631,Yield Test,,Aquifer test conducted by WEBS Consulting Inc. Driller reported groundwater was black at the start of pumping but clean and clear after 16 minutes of pumping. Groundwater has a 'rotten-egg' smell but no gas is present.,38:47.7,CONVERSION,0,1
1080999,10972,Yield Test,,Aquifer test conducted by JAG & Sons Consulting Ltd. Driller reported 'no access into casing for draw down test'. Groundwater pumped 'clear' with a 'strong odor' and a 'small trace of gas' but not enough gas to sample.,38:47.7,CONVERSION,0,1
1081101,4273,Yield Test,,"Well pumped clear, no odour... No gas",38:47.7,CONVERSION,0,0
1081103,4942,Yield Test,,"Well pumped clear, no odour... No gas",38:47.7,CONVERSION,0,0
1081543,6695,Yield Test,,"Observations:  The water was initially dark grey in colour with a lot of black sediment present, as we pumped the well the water did clear up to a slight cloudy colour.  The water had no odour present.",38:47.7,CONVERSION,0,1
1082685,5391,Yield Test,,No aquifer test was conducted by WEBS Consulting Inc. Landowner requested groundwater samples only. Driller reported groundwater as clear with a strong rotten-egg odour. No gas was reported present in groundwater.,38:47.7,CONVERSION,0,1
1082721,9407,Yield Test,,"Total Drawdown:  31.158 m

Comments:

F-28 Observations: Water looks murky due to lots of medium to large sized bubbles, no odour, black with iron flakes medium coarse sediment.... 72 L/1000 ml = volume of water/volume of gas",38:47.7,CONVERSION,0,1
1082791,8972,Yield Test,,Aquifer test conducted by WEBS Consulting Inc. Driller reported groundwater as clear with a rotten-egg odor. Groundwater discharged through water well head. Gas was reported present in groundwater. 1000cc of gas was collected in 103 seconds of pumping at a rate of 33 lpm. Driller reported landowner requested 1 hour of pumping and 1 hour of recovery.,38:47.7,CONVERSION,1,1
1082851,12623,Yield Test,,Aquifer test conducted by MaJek Well Services Ltd. Driller reported groundwater as clear with a rotten-egg odor. No gas was reported present in groundwater discharge. Groundwater discharged from yard hydrant.,38:47.7,CONVERSION,0,1
1082855,10188,Yield Test,,Aquifer test conducted by MaJek Well Services Ltd. Driller reported groundwater as clear with a 'rotten-egg odor'. Groundwater discharged from tap on west side of shop. No gas was reported present in groundwater.,38:47.7,CONVERSION,0,1
1082867,6443,Yield Test,,Aquifer test conducted by WEBS Consulting Inc. Driller reported groundwater as 'clear' with an 'iron smell'. No gas was reported present in groundwater. Groundwater discharged through water well head.,38:47.7,CONVERSION,0,1
1082879,10020,Yield Test,,Aquifer test conducted by WEBS Consulting Inc. Driller reported groundwater as brownish with a strong rotten-egg odor. Driller reported gas was present in groundwater.,38:47.7,CONVERSION,1,1
1082881,12625,Yield Test,,Aquifer test conducted by WEBS Consulting Inc. Driller reported groundwater as brown with a strong rotten-egg odor and no sediment present. Driller reported flammable gas is present in groundwater. Groundwater discharged from water well head.,38:47.7,CONVERSION,1,1
1082961,6621,Yield Test,,Aquifer test conducted by WEBS Consulting Inc. Driller reported groundwater as 'orange' with a 'hard water smell' and 'rust scale'. Groundwater discharged through water well head.,38:47.7,CONVERSION,0,1
1082965,9638,Yield Test,,"Aquifer test conducted by WEBS Consulting Inc. Driller reported groundwater as clear with an 'orange tinge', 'iron smell' and 'rust scale'. No gas was reported present in groundwater. Groundwater discharged through water well head.",38:47.7,CONVERSION,0,1
1082977,11381,Yield Test,,No aquifer test was conducted by WEBS Consulting Inc. Landowner only wanted groundwater samples collected. Driller reported groundwater had an orange tinge at the start of pumping but clear after 10 minutes of pumping. Driller reported an 'iron smell' and 'rust particles' in groundwater. No gas was reported present in groundwater.,38:47.7,CONVERSION,0,1
